mid,date,time_status,st_loc,space_status,X_WGS84,Y_WGS84,confidence,type,is_mul,Related_images,P/N,P_name,X_result,Y_result,列22
4660365998951543,2021-07-18,1-unrecognized nerTime,河南省郑州市中州大道,1-Missing part of gpe,113.698390000406,34.8037598683767,30,道路,1,0,1.0,,,,0：无空间信息（只要预计方法无法提取即是）
4660751904805956,2021-07-19,2-Success Parse,河南省郑州市沿河路北,1-Missing part of gpe,113.646607973671,34.7610067799368,30,道路,1,1,1.0,,,,1:有合适的街景图片但与提取的地址不对应
4660752440362797,2021-07-19,1-unrecognized nerTime,河南省郑州市嵩山路,1-Missing part of gpe,113.030765900172,34.469299083211,30,道路,1,2,1.0,,,,2：有但是暂时没有辨别
4660752440362797,2021-07-19,1-unrecognized nerTime,河南省郑州市嵩山路,1-Missing part of gpe,113.030765900172,34.469299083211,30,道路,1,2,1.0,,,,3：
4660752440362797,2021-07-19,1-unrecognized nerTime,河南省郑州市嵩山路,1-Missing part of gpe,113.030765900172,34.469299083211,30,道路,1,2,1.0,,,,
4660752440362797,2021-07-19,1-unrecognized nerTime,河南省郑州市嵩山路,1-Missing part of gpe,113.030765900172,34.469299083211,30,道路,1,2,1.0,,,,
4660752440362797,2021-07-19,1-unrecognized nerTime,河南省郑州市西三环陇海立,1-Missing part of gpe,113.54991227042,34.8840217453572,30,道路,1,2,1.0,,,,
4660752440362797,2021-07-19,1-unrecognized nerTime,河南省郑州市西三环陇海立,1-Missing part of gpe,113.54991227042,34.8840217453572,30,道路,1,2,1.0,,,,
4660752440362797,2021-07-19,1-unrecognized nerTime,河南省郑州市新田大道,1-Missing part of gpe,113.476470773325,34.6962381379348,30,道路,1,2,1.0,,,,
4660752440362797,2021-07-19,1-unrecognized nerTime,河南省郑州市新田大道,1-Missing part of gpe,113.476470773325,34.6962381379348,30,道路,1,2,1.0,,,,
4660752440362797,2021-07-19,1-unrecognized nerTime,河南省郑州市工业路,1-Missing part of gpe,113.221540459801,34.7017119578494,30,道路,1,2,1.0,,,,
4660752440362797,2021-07-19,1-unrecognized nerTime,河南省郑州市工业路,1-Missing part of gpe,113.221540459801,34.7017119578494,30,道路,1,2,1.0,,,,
4660752440362797,2021-07-19,1-unrecognized nerTime,河南省郑州市西四环工业路,1-Missing part of gpe,113.221540459801,34.7017119578494,30,道路,1,2,1.0,,,,
4660752440362797,2021-07-19,1-unrecognized nerTime,河南省郑州市西四环工业路,1-Missing part of gpe,113.221540459801,34.7017119578494,30,道路,1,2,1.0,,,,
4660752440362797,2021-07-19,1-unrecognized nerTime,河南省郑州市建设路,1-Missing part of gpe,112.982056545647,34.7575227897405,30,道路,1,2,1.0,,,,
4660752440362797,2021-07-19,1-unrecognized nerTime,河南省郑州市建设路,1-Missing part of gpe,112.982056545647,34.7575227897405,30,道路,1,2,1.0,,,,
4660752440362797,2021-07-19,1-unrecognized nerTime,河南省郑州市西四环通达路,1-Missing part of gpe,113.020386972982,34.4494864094738,30,道路,1,2,1.0,,,,
4660752440362797,2021-07-19,1-unrecognized nerTime,河南省郑州市西四环通达路,1-Missing part of gpe,113.020386972982,34.4494864094738,30,道路,1,2,1.0,,,,
4660752440362797,2021-07-19,1-unrecognized nerTime,河南省郑州市西三环池北,1-Missing part of gpe,113.54991227042,34.8840217453572,30,道路,1,2,1.0,,,,
4660752440362797,2021-07-19,1-unrecognized nerTime,河南省郑州市西三环池北,1-Missing part of gpe,113.54991227042,34.8840217453572,30,道路,1,2,1.0,,,,
4660752440362797,2021-07-19,1-unrecognized nerTime,河南省郑州市连霍高速,1-Missing part of gpe,113.576988936662,34.8371594142203,30,道路,1,2,1.0,,,,
4660752440362797,2021-07-19,1-unrecognized nerTime,河南省郑州市连霍高速,1-Missing part of gpe,113.576988936662,34.8371594142203,30,道路,1,2,1.0,,,,
4660752440362797,2021-07-19,1-unrecognized nerTime,河南省郑州市雪松路口,1-Missing part of gpe,113.546311096435,34.7695241671121,30,道路,1,2,1.0,,,,
4660752440362797,2021-07-19,1-unrecognized nerTime,河南省郑州市航海中路,1-Missing part of gpe,113.643483569304,34.7216754007591,30,道路,1,2,0.0,9b9bef2e-d1cb-11ed-8226-005056aa8769.jpg,,,
4660930284357530,2021-07-20,1-unrecognized nerTime,河南省郑州市南三环,1-Missing part of gpe,113.870727296601,34.6998939734364,30,道路,1,0,1.0,,,,
4660930284357530,2021-07-20,1-unrecognized nerTime,河南省郑州市南三环,1-Missing part of gpe,113.870727296601,34.6998939734364,30,道路,1,0,1.0,,,,
4660930284357530,2021-07-20,1-unrecognized nerTime,河南省郑州市航海路大学路,1-Missing part of gpe,114.025806026837,34.7033779378414,30,道路,1,0,1.0,,,,
4660930284357530,2021-07-20,1-unrecognized nerTime,河南省郑州市航海路大学路,1-Missing part of gpe,114.025806026837,34.7033779378414,30,道路,1,0,1.0,,,,
4660930284357530,2021-07-20,1-unrecognized nerTime,河南省郑州市航海路,1-Missing part of gpe,113.992969470542,34.698814715794,30,道路,1,0,1.0,,,,
4660930284357530,2021-07-20,1-unrecognized nerTime,河南省郑州市航海路,1-Missing part of gpe,113.992969470542,34.698814715794,30,道路,1,0,1.0,,,,
4660930284357530,2021-07-20,1-unrecognized nerTime,河南省郑州市陇海路京,1-Missing part of gpe,114.008212743084,34.7197488220353,30,道路,1,0,1.0,,,,
4660930284357530,2021-07-20,1-unrecognized nerTime,河南省郑州市陇海路京,1-Missing part of gpe,114.008212743084,34.7197488220353,30,道路,1,0,1.0,,,,
4660930284357530,2021-07-20,1-unrecognized nerTime,河南省郑州市桃源路大学路,1-Missing part of gpe,114.025806026837,34.7033779378414,30,道路,1,0,1.0,,,,
4660930284357530,2021-07-20,1-unrecognized nerTime,河南省郑州市桃源路大学路,1-Missing part of gpe,114.025806026837,34.7033779378414,30,道路,1,0,1.0,,,,
4660930284357530,2021-07-20,1-unrecognized nerTime,河南省郑州市中州大道石化路,1-Missing part of gpe,113.671335921195,34.8761802281425,30,道路,1,0,1.0,,,,
4660930284357530,2021-07-20,1-unrecognized nerTime,河南省郑州市中州大道石化路,1-Missing part of gpe,113.671335921195,34.8761802281425,30,道路,1,0,1.0,,,,
4660930284357530,2021-07-20,1-unrecognized nerTime,河南省郑州市中州大道机场高速,1-Missing part of gpe,113.698390000406,34.8037598683767,30,道路,1,0,1.0,,,,
4660930284357530,2021-07-20,1-unrecognized nerTime,河南省郑州市中州大道机场高速,1-Missing part of gpe,113.698390000406,34.8037598683767,30,道路,1,0,1.0,,,,
4660930284357530,2021-07-20,1-unrecognized nerTime,河南省郑州市中州大道杨金路北,1-Missing part of gpe,113.698390000406,34.8037598683767,30,道路,1,0,1.0,,,,
4660930284357530,2021-07-20,1-unrecognized nerTime,河南省郑州市中州大道杨金路北,1-Missing part of gpe,113.698390000406,34.8037598683767,30,道路,1,0,1.0,,,,
4660930284357530,2021-07-20,1-unrecognized nerTime,河南省郑州市中州大道郑汴路,1-Missing part of gpe,113.671335921195,34.8761802281425,30,道路,1,0,1.0,,,,
4660930284357530,2021-07-20,1-unrecognized nerTime,河南省郑州市中州大道郑汴路,1-Missing part of gpe,113.671335921195,34.8761802281425,30,道路,1,0,1.0,,,,
4660930284357530,2021-07-20,1-unrecognized nerTime,河南省郑州市京广南路隧道,1-Missing part of gpe,113.650936948749,34.7162285446523,30,道路,1,0,1.0,,,,
4660930284357530,2021-07-20,1-unrecognized nerTime,河南省郑州市京广南路隧道,1-Missing part of gpe,113.650936948749,34.7162285446523,30,道路,1,0,1.0,,,,
4660938659596449,2021-07-20,1-unrecognized nerTime,河南省郑州市嵩山路,1-Missing part of gpe,113.030765900172,34.469299083211,30,道路,1,2,1.0,,,,
4660938659596449,2021-07-20,1-unrecognized nerTime,河南省郑州市嵩山路,1-Missing part of gpe,113.030765900172,34.469299083211,30,道路,1,2,1.0,,,,
4660938659596449,2021-07-20,1-unrecognized nerTime,河南省郑州市嵩山路,1-Missing part of gpe,113.030765900172,34.469299083211,30,道路,1,2,1.0,,,,
4660938659596449,2021-07-20,1-unrecognized nerTime,河南省郑州市嵩山路,1-Missing part of gpe,113.030765900172,34.469299083211,30,道路,1,2,1.0,,,,
4660938659596449,2021-07-20,1-unrecognized nerTime,河南省郑州市西三环陇海立,1-Missing part of gpe,113.54991227042,34.8840217453572,30,道路,1,2,1.0,,,,
4660938659596449,2021-07-20,1-unrecognized nerTime,河南省郑州市西三环陇海立,1-Missing part of gpe,113.54991227042,34.8840217453572,30,道路,1,2,1.0,,,,
4660938659596449,2021-07-20,1-unrecognized nerTime,河南省郑州市新田大道,1-Missing part of gpe,113.476470773325,34.6962381379348,30,道路,1,2,1.0,,,,
4660938659596449,2021-07-20,1-unrecognized nerTime,河南省郑州市新田大道,1-Missing part of gpe,113.476470773325,34.6962381379348,30,道路,1,2,1.0,,,,
4660938659596449,2021-07-20,1-unrecognized nerTime,河南省郑州市工业路,1-Missing part of gpe,113.221540459801,34.7017119578494,30,道路,1,2,1.0,,,,
4660938659596449,2021-07-20,1-unrecognized nerTime,河南省郑州市工业路,1-Missing part of gpe,113.221540459801,34.7017119578494,30,道路,1,2,1.0,,,,
4660938659596449,2021-07-20,1-unrecognized nerTime,河南省郑州市西四环工业路,1-Missing part of gpe,113.221540459801,34.7017119578494,30,道路,1,2,1.0,,,,
4660938659596449,2021-07-20,1-unrecognized nerTime,河南省郑州市西四环工业路,1-Missing part of gpe,113.221540459801,34.7017119578494,30,道路,1,2,1.0,,,,
4660938659596449,2021-07-20,1-unrecognized nerTime,河南省郑州市建设路,1-Missing part of gpe,112.982056545647,34.7575227897405,30,道路,1,2,1.0,,,,
4660938659596449,2021-07-20,1-unrecognized nerTime,河南省郑州市建设路,1-Missing part of gpe,112.982056545647,34.7575227897405,30,道路,1,2,1.0,,,,
4660938659596449,2021-07-20,1-unrecognized nerTime,河南省郑州市西四环通达路,1-Missing part of gpe,113.020386972982,34.4494864094738,30,道路,1,2,1.0,,,,
4660938659596449,2021-07-20,1-unrecognized nerTime,河南省郑州市西四环通达路,1-Missing part of gpe,113.020386972982,34.4494864094738,30,道路,1,2,1.0,,,,
4660938659596449,2021-07-20,1-unrecognized nerTime,河南省郑州市西三环池北,1-Missing part of gpe,113.54991227042,34.8840217453572,30,道路,1,2,1.0,,,,
4660938659596449,2021-07-20,1-unrecognized nerTime,河南省郑州市西三环池北,1-Missing part of gpe,113.54991227042,34.8840217453572,30,道路,1,2,1.0,,,,
4660938659596449,2021-07-20,1-unrecognized nerTime,河南省郑州市雪松路口,1-Missing part of gpe,113.546311096435,34.7695241671121,30,道路,1,2,1.0,,,,
4660938659596449,2021-07-20,1-unrecognized nerTime,河南省郑州市雪松路口,1-Missing part of gpe,113.546311096435,34.7695241671121,30,道路,1,2,1.0,,,,
4660939787602342,2021-07-20,1-unrecognized nerTime,河南省郑州市登封市嵩山站,1-Uncertain,113.013850689331,34.4506184765889,75,宾馆,1,0,1.0,,,,
4660939787602342,2021-07-20,1-unrecognized nerTime,河南省郑州市登封市京广路,1-Uncertain,113.647267196216,34.7512835123735,30,道路,1,0,1.0,,,,
4660939787602342,2021-07-20,1-unrecognized nerTime,河南省郑州市登封市陇海路京广路,1-Uncertain,113.647267196216,34.7512835123735,30,道路,1,0,1.0,,,,
4660939787602342,2021-07-20,1-unrecognized nerTime,河南省郑州市登封市京广路,1-Uncertain,113.647267196216,34.7512835123735,30,道路,1,0,1.0,,,,
4660939787602342,2021-07-20,1-unrecognized nerTime,河南省郑州市登封市陇海路,1-Uncertain,114.022073372339,34.7171233205919,30,道路,1,0,1.0,,,,
4660939787602342,2021-07-20,1-unrecognized nerTime,河南省郑州市登封市航海路,1-Uncertain,113.992969470542,34.698814715794,30,道路,1,0,1.0,,,,
4660939787602342,2021-07-20,1-unrecognized nerTime,河南省郑州市登封市桐柏路汝河路,1-Uncertain,113.600622590044,34.7338051052044,30,道路,1,0,1.0,,,,
4660939787602342,2021-07-20,1-unrecognized nerTime,河南省郑州市登封市瑞达路梧桐街,1-Uncertain,113.562808741158,34.7984111956522,30,道路,1,0,1.0,,,,
4660939787602342,2021-07-20,1-unrecognized nerTime,河南省郑州市登封市印刷厂街铁路桥涵,1-Uncertain,113.664881258353,34.7311702967468,30,道路,1,0,1.0,,,,
4660939787602342,2021-07-20,1-unrecognized nerTime,河南省郑州市登封市新郑路,1-Uncertain,113.672727016358,34.7333881289,30,道路,1,0,1.0,,,,
4660939787602342,2021-07-20,1-unrecognized nerTime,河南省郑州市登封市花寨路郑航,1-Uncertain,113.639841303209,34.7180355460805,70,教育,1,0,1.0,,,,
4660939787602342,2021-07-20,1-unrecognized nerTime,河南省郑州市登封市大学路桃源路,1-Uncertain,113.63229771266,34.741484912964,30,道路,1,0,1.0,,,,
4660939787602342,2021-07-20,1-unrecognized nerTime,河南省郑州市登封市开元路金河路,1-Uncertain,113.755583135904,34.489923404377,30,道路,1,0,1.0,,,,
4660939787602342,2021-07-20,1-unrecognized nerTime,河南省郑州市登封市大学路南,1-Uncertain,114.025806026837,34.7033779378414,30,道路,1,0,1.0,,,,
4660939787602342,2021-07-20,1-unrecognized nerTime,河南省郑州市登封市嵩山路南,1-Uncertain,113.027935661398,34.448470156177,30,道路,1,0,1.0,,,,
4660939787602342,2021-07-20,1-unrecognized nerTime,河南省郑州市登封市南三环,1-Uncertain,113.870727296601,34.6998939734364,30,道路,1,0,1.0,,,,
4660939787602342,2021-07-20,1-unrecognized nerTime,河南省郑州市登封市大有路瑞风路,1-Uncertain,113.854841764241,34.7629342254714,30,道路,1,0,1.0,,,,
4660939787602342,2021-07-20,1-unrecognized nerTime,河南省郑州市登封市南四环金岱路,1-Uncertain,113.749679989059,34.6746290753717,30,道路,1,0,1.0,,,,
4660939787602342,2021-07-20,1-unrecognized nerTime,河南省郑州市登封市中州大道,1-Uncertain,113.698039779563,34.803726190588,30,道路,1,0,1.0,,,,
4660939787602342,2021-07-20,1-unrecognized nerTime,河南省郑州市登封市石化路,1-Uncertain,113.247387402577,34.8408364870448,30,道路,1,0,1.0,,,,
4660939787602342,2021-07-20,1-unrecognized nerTime,河南省郑州市登封市中州大道机场高速,1-Uncertain,113.698039779563,34.803726190588,30,道路,1,0,1.0,,,,
4660939787602342,2021-07-20,1-unrecognized nerTime,河南省郑州市登封市中州大道,1-Uncertain,113.698039779563,34.803726190588,30,道路,1,0,1.0,,,,
4660939787602342,2021-07-20,1-unrecognized nerTime,河南省郑州市登封市中州大道,1-Uncertain,113.698039779563,34.803726190588,30,道路,1,0,1.0,,,,
4660939787602342,2021-07-20,1-unrecognized nerTime,河南省郑州市登封市西三环欢河,1-Uncertain,113.578341631434,34.7451837935073,30,道路,1,0,1.0,,,,
4660939787602342,2021-07-20,1-unrecognized nerTime,河南省郑州市登封市西三环池北,1-Uncertain,113.578341631434,34.7451837935073,30,道路,1,0,1.0,,,,
4660939787602342,2021-07-20,1-unrecognized nerTime,河南省郑州市登封市西三环三全路,1-Uncertain,113.644259605005,34.8310590029146,30,道路,1,0,1.0,,,,
4660939787602342,2021-07-20,1-unrecognized nerTime,河南省郑州市登封市龙子湖南路,1-Uncertain,113.789202014226,34.7865299734499,30,道路,1,0,1.0,,,,
4660939787602342,2021-07-20,1-unrecognized nerTime,河南省郑州市登封市博学路,1-Uncertain,113.787589361518,34.752139598325,30,道路,1,0,1.0,,,,
4660939879877190,2021-07-20,1-unrecognized nerTime,河南省郑州市南三环,1-Missing part of gpe,113.870727296601,34.6998939734364,30,道路,0,,,,,,
4660939879877190,2021-07-20,1-unrecognized nerTime,河南省郑州市航海路大学路,1-Missing part of gpe,114.025806026837,34.7033779378414,30,道路,0,,,,,,
4660939879877190,2021-07-20,1-unrecognized nerTime,河南省郑州市航海路,1-Missing part of gpe,113.992969470542,34.698814715794,30,道路,0,,,,,,
4660939879877190,2021-07-20,1-unrecognized nerTime,河南省郑州市陇海路京,1-Missing part of gpe,114.008212743084,34.7197488220353,30,道路,0,,,,,,
4660939879877190,2021-07-20,1-unrecognized nerTime,河南省郑州市桃源路大学路,1-Missing part of gpe,114.025806026837,34.7033779378414,30,道路,0,,,,,,
4660940727386355,2021-07-20,1-unrecognized nerTime,河南省郑州市郑州南三环,1-Missing part of gpe,113.870727296601,34.6998939734364,30,道路,1,,,,,,
4660940727386355,2021-07-20,1-unrecognized nerTime,河南省郑州市航海路大学路,1-Missing part of gpe,114.025806026837,34.7033779378414,30,道路,1,,,,,,
4660940727386355,2021-07-20,1-unrecognized nerTime,河南省郑州市嵩山路航海路,1-Missing part of gpe,113.824243431749,34.5331444185742,30,道路,1,,,,,,
4660940727386355,2021-07-20,1-unrecognized nerTime,河南省郑州市大学路南,1-Missing part of gpe,114.025806026837,34.7033779378414,30,道路,1,,,,,,
4660940727386355,2021-07-20,1-unrecognized nerTime,河南省郑州市陇海路京,1-Missing part of gpe,114.008212743084,34.7197488220353,30,道路,1,,,,,,
4660940727386355,2021-07-20,1-unrecognized nerTime,河南省郑州市桃源路大学路,1-Missing part of gpe,114.025806026837,34.7033779378414,30,道路,1,,,,,,
4660940727386355,2021-07-20,1-unrecognized nerTime,河南省郑州市中州大道,1-Missing part of gpe,113.698390000406,34.8037598683767,30,道路,1,,,,,,
4660940727386355,2021-07-20,1-unrecognized nerTime,河南省郑州市石化路,1-Missing part of gpe,113.247387402577,34.8408364870448,30,道路,1,,,,,,
4660940727386355,2021-07-20,1-unrecognized nerTime,河南省郑州市中州大道机场高速,1-Missing part of gpe,113.698390000406,34.8037598683767,30,道路,1,,,,,,
4660940727386355,2021-07-20,1-unrecognized nerTime,河南省郑州市中州大道,1-Missing part of gpe,113.698390000406,34.8037598683767,30,道路,1,,,,,,
4660940727386355,2021-07-20,1-unrecognized nerTime,河南省郑州市杨金路北,1-Missing part of gpe,113.747189922044,34.8461566299434,30,道路,1,,,,,,
4660940727386355,2021-07-20,1-unrecognized nerTime,河南省郑州市中州大道,1-Missing part of gpe,113.698390000406,34.8037598683767,30,道路,1,东四环京港澳隧道,1.0,,,,
4660941591677112,2021-07-20,1-unrecognized nerTime,河南省郑州市登封市嵩山站,1-Uncertain,113.013850689331,34.4506184765889,75,宾馆,1,0,1.0,,,,
4660941591677112,2021-07-20,1-unrecognized nerTime,河南省郑州市嵩山站,1-Missing part of gpe,113.013850689331,34.4506184765889,75,宾馆,1,0,1.0,,,,
4660941591677112,2021-07-20,1-unrecognized nerTime,河南省郑州市尖岗水库,1-Missing part of gpe,113.567480303649,34.6869860330533,50,NoClass,1,0,1.0,,,,
4660941591677112,2021-07-20,1-unrecognized nerTime,河南省郑州市登封市京广路,1-Uncertain,113.647267196216,34.7512835123735,30,道路,1,0,1.0,,,,
4660941591677112,2021-07-20,1-unrecognized nerTime,河南省郑州市京广路,1-Missing part of gpe,113.647267196216,34.7512835123735,30,道路,1,0,1.0,,,,
4660941591677112,2021-07-20,1-unrecognized nerTime,河南省郑州市登封市陇海路京广路,1-Uncertain,113.647267196216,34.7512835123735,30,道路,1,0,1.0,,,,
4660941591677112,2021-07-20,1-unrecognized nerTime,河南省郑州市陇海路京广路,1-Missing part of gpe,113.647267196216,34.7512835123735,30,道路,1,0,1.0,,,,
4660941591677112,2021-07-20,1-unrecognized nerTime,河南省郑州市登封市京广路,1-Uncertain,113.647267196216,34.7512835123735,30,道路,1,0,1.0,,,,
4660941591677112,2021-07-20,1-unrecognized nerTime,河南省郑州市京广路,1-Missing part of gpe,113.647267196216,34.7512835123735,30,道路,1,0,1.0,,,,
4660941591677112,2021-07-20,1-unrecognized nerTime,河南省郑州市登封市陇海路,1-Uncertain,114.022073372339,34.7171233205919,30,道路,1,0,1.0,,,,
4660941591677112,2021-07-20,1-unrecognized nerTime,河南省郑州市陇海路,1-Missing part of gpe,114.008212743084,34.7197488220353,30,道路,1,0,1.0,,,,
4660941591677112,2021-07-20,1-unrecognized nerTime,河南省郑州市登封市航海路,1-Uncertain,113.992969470542,34.698814715794,30,道路,1,0,1.0,,,,
4660941591677112,2021-07-20,1-unrecognized nerTime,河南省郑州市航海路,1-Missing part of gpe,113.992969470542,34.698814715794,30,道路,1,0,1.0,,,,
4660941591677112,2021-07-20,1-unrecognized nerTime,河南省郑州市登封市桐柏路汝河路,1-Uncertain,113.600622590044,34.7338051052044,30,道路,1,0,1.0,,,,
4660941591677112,2021-07-20,1-unrecognized nerTime,河南省郑州市桐柏路汝河路,1-Missing part of gpe,113.600622590044,34.7338051052044,30,道路,1,0,1.0,,,,
4660941591677112,2021-07-20,1-unrecognized nerTime,河南省郑州市登封市瑞达路梧桐街,1-Uncertain,113.562808741158,34.7984111956522,30,道路,1,0,1.0,,,,
4660941591677112,2021-07-20,1-unrecognized nerTime,河南省郑州市瑞达路梧桐街,1-Missing part of gpe,113.562808741158,34.7984111956522,30,道路,1,0,1.0,,,,
4660941591677112,2021-07-20,1-unrecognized nerTime,河南省郑州市登封市印刷厂街铁路桥涵,1-Uncertain,113.664881258353,34.7311702967468,30,道路,1,0,1.0,,,,
4660941591677112,2021-07-20,1-unrecognized nerTime,河南省郑州市印刷厂街铁路桥涵,1-Missing part of gpe,113.664881258353,34.7311702967468,30,道路,1,0,1.0,,,,
4660941591677112,2021-07-20,1-unrecognized nerTime,河南省郑州市登封市新郑路,1-Uncertain,113.672727016358,34.7333881289,30,道路,1,0,1.0,,,,
4660941591677112,2021-07-20,1-unrecognized nerTime,河南省郑州市新郑路,1-Missing part of gpe,113.672727016358,34.7333881289,30,道路,1,0,1.0,,,,
4660941591677112,2021-07-20,1-unrecognized nerTime,河南省郑州市陇海货运线桥,1-Missing part of gpe,113.667153558358,34.7406919329476,50,村庄,1,0,1.0,,,,
4660941591677112,2021-07-20,1-unrecognized nerTime,河南省郑州市登封市花寨路郑航,1-Uncertain,113.639841303209,34.7180355460805,70,教育,1,0,1.0,,,,
4660941591677112,2021-07-20,1-unrecognized nerTime,河南省郑州市花寨路郑航,1-Missing part of gpe,113.639841303209,34.7180355460805,70,教育,1,0,1.0,,,,
4660941591677112,2021-07-20,1-unrecognized nerTime,河南省郑州市登封市大学路桃源路,1-Uncertain,113.63229771266,34.741484912964,30,道路,1,0,1.0,,,,
4660941591677112,2021-07-20,1-unrecognized nerTime,河南省郑州市大学路桃源路,1-Missing part of gpe,113.63229771266,34.741484912964,30,道路,1,0,1.0,,,,
4660941591677112,2021-07-20,1-unrecognized nerTime,河南省郑州市登封市开元路金河路,1-Uncertain,113.755583135904,34.489923404377,30,道路,1,0,1.0,,,,
4660941591677112,2021-07-20,1-unrecognized nerTime,河南省郑州市开元路金河路,1-Missing part of gpe,113.755583135904,34.489923404377,30,道路,1,0,1.0,,,,
4660941591677112,2021-07-20,1-unrecognized nerTime,河南省郑州市登封市大学路南,1-Uncertain,114.025806026837,34.7033779378414,30,道路,1,0,1.0,,,,
4660941591677112,2021-07-20,1-unrecognized nerTime,河南省郑州市大学路南,1-Missing part of gpe,114.025806026837,34.7033779378414,30,道路,1,0,1.0,,,,
4660941591677112,2021-07-20,1-unrecognized nerTime,河南省郑州市登封市嵩山路南,1-Uncertain,113.027935661398,34.448470156177,30,道路,1,0,1.0,,,,
4660941591677112,2021-07-20,1-unrecognized nerTime,河南省郑州市嵩山路南,1-Missing part of gpe,113.030765900172,34.469299083211,30,道路,1,0,1.0,,,,
4660941591677112,2021-07-20,1-unrecognized nerTime,河南省郑州市登封市南三环,1-Uncertain,113.870727296601,34.6998939734364,30,道路,1,0,1.0,,,,
4660941591677112,2021-07-20,1-unrecognized nerTime,河南省郑州市南三环,1-Missing part of gpe,113.870727296601,34.6998939734364,30,道路,1,0,1.0,,,,
4660941591677112,2021-07-20,1-unrecognized nerTime,河南省郑州市登封市大有路瑞风路,1-Uncertain,113.854841764241,34.7629342254714,30,道路,1,0,1.0,,,,
4660941591677112,2021-07-20,1-unrecognized nerTime,河南省郑州市大有路瑞风路,1-Missing part of gpe,113.854841764241,34.7629342254714,30,道路,1,0,1.0,,,,
4660941591677112,2021-07-20,1-unrecognized nerTime,河南省郑州市登封市南四环金岱路,1-Uncertain,113.749679989059,34.6746290753717,30,道路,1,0,1.0,,,,
4660941591677112,2021-07-20,1-unrecognized nerTime,河南省郑州市南四环金岱路,1-Missing part of gpe,113.749679989059,34.6746290753717,30,道路,1,0,1.0,,,,
4660941591677112,2021-07-20,1-unrecognized nerTime,河南省郑州市登封市中州大道,1-Uncertain,113.698039779563,34.803726190588,30,道路,1,0,1.0,,,,
4660941591677112,2021-07-20,1-unrecognized nerTime,河南省郑州市中州大道,1-Missing part of gpe,113.698390000406,34.8037598683767,30,道路,1,0,1.0,,,,
4660941591677112,2021-07-20,1-unrecognized nerTime,河南省郑州市登封市石化路,1-Uncertain,113.247387402577,34.8408364870448,30,道路,1,0,1.0,,,,
4660941591677112,2021-07-20,1-unrecognized nerTime,河南省郑州市石化路,1-Missing part of gpe,113.247387402577,34.8408364870448,30,道路,1,0,1.0,,,,
4660941591677112,2021-07-20,1-unrecognized nerTime,河南省郑州市登封市中州大道机场高速,1-Uncertain,113.698039779563,34.803726190588,30,道路,1,0,1.0,,,,
4660941591677112,2021-07-20,1-unrecognized nerTime,河南省郑州市中州大道机场高速,1-Missing part of gpe,113.698390000406,34.8037598683767,30,道路,1,0,1.0,,,,
4660941591677112,2021-07-20,1-unrecognized nerTime,河南省郑州市登封市中州大道,1-Uncertain,113.698039779563,34.803726190588,30,道路,1,0,1.0,,,,
4660941591677112,2021-07-20,1-unrecognized nerTime,河南省郑州市中州大道,1-Missing part of gpe,113.698390000406,34.8037598683767,30,道路,1,0,1.0,,,,
4660941591677112,2021-07-20,1-unrecognized nerTime,河南省郑州市登封市中州大道,1-Uncertain,113.698039779563,34.803726190588,30,道路,1,0,1.0,,,,
4660941591677112,2021-07-20,1-unrecognized nerTime,河南省郑州市中州大道,1-Missing part of gpe,113.698390000406,34.8037598683767,30,道路,1,0,1.0,,,,
4660941591677112,2021-07-20,1-unrecognized nerTime,河南省郑州市登封市西三环欢河,1-Uncertain,113.578341631434,34.7451837935073,30,道路,1,0,1.0,,,,
4660941591677112,2021-07-20,1-unrecognized nerTime,河南省郑州市西三环欢河,1-Missing part of gpe,113.54991227042,34.8840217453572,30,道路,1,0,1.0,,,,
4660941591677112,2021-07-20,1-unrecognized nerTime,河南省郑州市登封市西三环池北,1-Uncertain,113.578341631434,34.7451837935073,30,道路,1,0,1.0,,,,
4660941591677112,2021-07-20,1-unrecognized nerTime,河南省郑州市西三环池北,1-Missing part of gpe,113.54991227042,34.8840217453572,30,道路,1,0,1.0,,,,
4660941591677112,2021-07-20,1-unrecognized nerTime,河南省郑州市登封市西三环三全路,1-Uncertain,113.644259605005,34.8310590029146,30,道路,1,0,1.0,,,,
4660941591677112,2021-07-20,1-unrecognized nerTime,河南省郑州市西三环三全路,1-Missing part of gpe,113.644259605005,34.8310590029146,30,道路,1,0,1.0,,,,
4660941591677112,2021-07-20,1-unrecognized nerTime,河南省郑州市登封市龙子湖南路,1-Uncertain,113.789202014226,34.7865299734499,30,道路,1,0,1.0,,,,
4660941591677112,2021-07-20,1-unrecognized nerTime,河南省郑州市龙子湖南路,1-Missing part of gpe,113.789202014226,34.7865299734499,30,道路,1,0,1.0,,,,
4660941591677112,2021-07-20,1-unrecognized nerTime,河南省郑州市登封市博学路,1-Uncertain,113.787589361518,34.752139598325,30,道路,1,0,1.0,,,,
4660941591677112,2021-07-20,1-unrecognized nerTime,河南省郑州市博学路,1-Missing part of gpe,113.787589361518,34.752139598325,30,道路,1,0,1.0,,,,
4660942094992956,2021-07-20,1-unrecognized nerTime,河南省郑州市嵩山路,1-Missing part of gpe,113.030765900172,34.469299083211,30,道路,1,2,1.0,,,,
